rating,no_of_votes,gross,budget,genres_encoded,countries_encoded,gross_log
7.8,15000,2825019.0,25000000.0,157189885.4435496,183599949.65988493,14.854026002183636
7.8,175000,10403278.0,25000000.0,212029399.64078578,237372771.31631008,16.157631602880176
7.2,406000,743559645.0,200000000.0,305776805.7305477,199621211.39341444,20.426959543915096
8.3,455000,170520048.0,25000000.0,300995804.1917741,237372771.31631008,18.954363437217566
7.7,516000,591806017.0,260000000.0,278725298.95600384,189872310.80610937,20.198689466854685
7.9,283000,58091644.0,40000000.0,195553661.7473091,157471398.12886688,17.877532407694808
7.9,641000,497375381.0,90000000.0,325472351.8837976,155705435.73284134,20.02485559474324
7.1,119000,191000000.0,4000000.0,236627614.78507045,157471398.12886688,19.067783991246507
6.4,206000,384336179.0,100000000.0,233899583.40951973,170776704.61329412,19.767028196302753
7.6,295000,1073841394.0,200000000.0,316093322.11110044,157471398.12886688,20.794508145219023
8.2,149000,333165945.0,78000000.0,300041169.7953186,199621211.39341444,19.62415126015274
7.2,279000,261284192.0,50000000.0,258726539.68497047,155705435.73284134,19.381119234975603
8.0,106000,563130.0,25000000.0,123527457.06647582,222273223.48335183,13.241267562115945
7.6,547000,632384787.0,130000000.0,252596878.81212434,159143831.46343982,20.265008608614327
6.9,259000,483866772.0,90000000.0,230696929.89002275,158251123.80033165,19.997320164392566
6.8,116000,169333034.0,150000000.0,300974736.1376363,164224453.71494043,18.94737795506207
7.3,441000,970766005.0,76000000.0,307486866.5125507,129543184.76284234,20.693596014722377
7.2,325000,363258859.0,120000000.0,303768267.2133499,157471398.12886688,19.71062625103256
8.3,1100000,394436586.0,30000000.0,322809279.85982203,159143831.46343982,19.792968942617414
7.7,400000,470759687.0,60000000.0,250000923.49495286,129362350.59760894,19.96985830521542
5.9,155,1076874.0,25000000.0,330276243.4724429,170671019.94871026,13.889573886264332
7.0,147000,496444308.0,200000000.0,309269953.49564284,157471398.12886688,20.022981867988104
6.6,50000,351516614.0,50000000.0,248708674.8809533,160210785.29334345,19.67776753694565
7.6,606000,544174973.0,69000000.0,301614483.14280236,134428625.95343828,20.114781396486425
7.3,95000,408402685.0,85000000.0,252149123.954027,164900084.2767397,19.827764221118564
6.5,167000,171757863.0,105000000.0,298280476.9534912,162759199.58805758,18.961596275500323
7.8,14000,12646317.0,25000000.0,154707485.92596218,189872310.80610937,16.35287666357585
7.2,122000,177313795.0,30000000.0,79508600.00866437,155705435.73284134,18.993431579635995
7.8,273000,186797986.0,28000000.0,115725127.03476417,139938921.53514454,19.045538307469688
6.9,47000,31596911.0,28000000.0,192731968.60894603,154980667.96566007,17.268569952263096
7.6,154000,43005351.0,8000000.0,101513455.96127257,157471398.12886688,17.576835131028975
8.0,719000,472088310.0,15000000.0,90927340.888697,161507396.56425142,19.97267662562516
7.9,30000,316.0,3500000.0,85048016.76420613,162476541.81037694,5.75890177387728
7.8,506000,218791811.0,55000000.0,116212192.31126425,155705435.73284134,19.203631205508394
8.1,393000,23405883.0,18000000.0,99105598.04052965,159143831.46343982,16.96849800171038
7.2,69000,3049950.0,5000000.0,111216778.92519009,170989156.95185196,14.93063608288077
6.5,79000,25246967.0,18000000.0,93536195.29018772,135118158.13401318,17.044216627267637
8.2,386000,92181574.0,25000000.0,97400767.98354395,99764132.02043532,18.33927083124649
7.8,185000,60289912.0,90000000.0,96421776.85865174,155705435.73284134,17.91467536743917
7.5,97000,67782762.0,20000000.0,93924528.06885731,136954208.90780693,18.03181848754958
7.5,146000,39529285.0,50000000.0,82450628.00346367,164483586.184694,17.492552372878528
6.6,1800,422329.0,25000000.0,80771440.56341605,157471398.12886688,12.953542277944193
6.7,33000,43347017.0,17000000.0,118981325.01302533,163593974.27001995,17.584748469897423
8.1,382000,33882243.0,17500000.0,108854808.78809007,130103854.71633494,17.338401659321004
6.5,30000,19885552.0,15000000.0,203781654.39621043,162476541.81037694,16.805504046144204
7.2,258000,55404207.0,26000000.0,98320063.5816955,162476541.81037694,17.83016610551165
6.3,3300,12238231.0,25000000.0,107664297.82790045,96443446.26862095,16.320075380170906
7.3,203000,195320400.0,40000000.0,123308606.30654679,178779242.0085331,19.09015185019679
6.6,19000,32882823.0,55000000.0,84872926.13463238,162269879.6369369,17.308461012541944
8.0,281000,50003141.0,1800000.0,91795978.03549287,157471398.12886688,17.72759640141807
7.6,373000,309231694.0,29000000.0,89683580.91418913,159143831.46343982,19.54960137589242
7.5,246000,95918706.0,15000000.0,105254105.91568579,132023130.29051584,18.37901158860936
7.4,310000,243870033.0,60000000.0,147929200.62518957,162476541.81037694,19.3121459938094
7.8,226000,201634991.0,28000000.0,96313820.18085663,196539103.5245757,19.121969650528282
7.5,252000,53939297.0,11000000.0,99276732.76993488,150774210.09895033,17.80336986113066
7.3,126000,2402438.0,2000000.0,82549326.01289015,155705435.73284134,14.691995029285724
7.5,105000,97510197.0,40000000.0,91142970.18908894,164224453.71494043,18.395467525370208
6.6,21000,365353.0,25000000.0,91259774.63520248,155364784.07097945,12.80862202556507
7.5,106000,11540607.0,2000000.0,116123122.49042444,157471398.12886688,16.261382503964846
8.7,1300000,47057986.0,25000000.0,97376587.48721762,162476541.81037694,17.666891165167986
8.3,1100000,213216216.0,72000000.0,158910183.86252415,162476541.81037694,19.177817312091143
8.5,960000,120098945.0,35000000.0,122578141.94474994,119475095.81762066,18.60382651099172
6.8,126000,202292902.0,90000000.0,111622388.62187864,164224453.71494043,19.125227219960564
5.7,7800,32227855.0,40000000.0,266203238.66864702,155705435.73284134,17.28834172970491
5.8,110000,204596571.0,60000000.0,95392428.60138495,159143831.46343982,19.136550656698233
6.5,34000,21798260.0,4000000.0,84222865.26609597,125853472.79768305,16.897340753935268
6.7,47000,44420671.0,20000000.0,86671910.55465737,155705435.73284134,17.6092155046367
8.0,142000,53267000.0,12000000.0,91267241.52826884,129543184.76284234,17.790827579204386
5.4,4300,114949.0,25000000.0,84434647.7268761,101622045.78106765,11.652252530191328
8.1,516000,98690254.0,20000000.0,97507692.94619481,164224453.71494043,18.407496765993265
8.0,231000,102311848.0,6000000.0,82758926.94923897,136122439.5696273,18.443536050216498
7.4,44000,45710059.0,17000000.0,79736960.25681625,162476541.81037694,17.637828962930126
6.4,61000,43601123.0,110000000.0,95584714.09750055,129670194.13286798,17.59059348780348
7.5,300000,93413709.0,15000000.0,109904028.23897682,165226818.3785599,18.35254868043533
7.4,112000,31749905.0,25000000.0,90183199.73205514,159143831.46343982,17.27340032266867
8.1,325000,46749646.0,16000000.0,179133616.05017158,166111576.75374424,17.660317262868325
7.1,685,484000.0,25000000.0,86361034.70507398,157471398.12886688,13.089842251812337
7.1,203000,64191523.0,15000000.0,83289510.16494703,133203846.70295106,17.977381735022014
7.6,129000,250570396.0,14600000.0,90171492.92466617,136122439.5696273,19.3392504649569
7.7,31000,2246680.0,8500000.0,136905557.6878949,125912694.53789605,14.624964574021988
7.8,398000,129190869.0,25000000.0,120036818.32908808,164224453.71494043,18.676801481181165
6.8,82000,4552970.0,10000000.0,105053147.88505088,164224453.71494043,15.331290544869884
7.8,271000,235957472.0,25000000.0,85183860.48960824,159143831.46343982,19.279162147599525
3.1,1300,406786.0,15000000.0,91889074.66512457,149789220.7260117,12.916044985910418
7.8,67000,21192315.0,27000000.0,148681503.44130066,164224453.71494043,16.86914922111015
6.8,47000,2431995.0,25000000.0,118714377.26100299,140673945.01179108,14.70422287733
6.6,85000,29778202.0,9000000.0,108477657.38759053,136993132.50256836,17.2092872408877
7.3,547000,547659020.0,58800000.0,125363678.61283155,162476541.81037694,20.12116342679776
6.5,17000,5375724.0,25000000.0,86880031.78464335,119241307.25632906,15.49740400660294
7.2,91000,67925733.0,25000000.0,135923212.70063096,180612530.44881523,18.03392551925437
7.6,82000,26351322.0,38000000.0,167431793.60885423,159143831.46343982,17.087029040419882
8.2,1000000,316791257.0,58000000.0,102794062.85133101,157471398.12886688,19.573753622826835
7.1,20000,4553271.0,8000000.0,103964666.05577257,162476541.81037694,15.331356653362729
7.0,214000,97076152.0,72000000.0,80911190.83205974,144241507.03935498,18.39100631092584
7.0,127000,119483446.0,75000000.0,109789637.16905098,139938921.53514454,18.598688400912767
7.5,16000,581725.0,25000000.0,92539078.19956389,134671283.32620707,13.273754825478983
7.8,239000,136771683.0,30000000.0,100848333.714208,164224453.71494043,18.733823553423594
7.6,21000,20332701.0,110000000.0,136945253.3669593,152573708.56509525,16.827741083807112
7.5,314000,154802912.0,40000000.0,125096570.63296019,154980667.96566007,18.857663336772305
7.8,506000,133440870.0,28000000.0,100118131.32719547,155705435.73284134,18.709169023831585
7.4,196000,59284015.0,30000000.0,94199388.17396744,180427805.34492123,17.89785028294623
6.6,51000,17612099.0,24000000.0,85249672.5591532,156155466.21258074,16.684096723788517
7.7,161000,123971376.0,40000000.0,100131632.79509664,155705435.73284134,18.635561266278657
6.9,327000,214104620.0,100000000.0,90413701.83702412,189872310.80610937,19.18197533669925
8.1,1200000,352114312.0,52000000.0,128380209.34962808,171267448.4737551,19.67946643368249
7.3,168000,29820616.0,10000000.0,115924060.89150308,162476541.81037694,17.210710557898352
6.4,115000,115890792.0,13000000.0,85772735.6497977,131900420.96159655,18.568158865982824
7.8,82000,14743391.0,25000000.0,84222865.26609597,110864676.51559307,16.50630554036812
7.1,143000,52501541.0,15000000.0,156879025.28155994,155705435.73284134,17.776353098559092
6.6,102000,19263938.0,30000000.0,190964048.2569055,159143831.46343982,16.773745460557432
7.6,114000,23108017.0,25000000.0,98486372.49068846,162476541.81037694,16.955690214834004
6.8,20000,135562.0,25000000.0,94246551.63627651,163063058.04412794,11.817191755898067
6.8,98000,11807585.0,1100000.0,125554554.52509828,155705435.73284134,16.284252764232132
6.2,11000,30107173.0,25000000.0,82518097.10129865,155705435.73284134,17.220274040191338
7.1,40000,6577779.0,25000000.0,99077169.5855306,147484794.1209432,15.699207860355795
6.7,123000,78201830.0,35000000.0,96998693.82489713,166111576.75374424,18.17480361956368
7.2,168000,76073488.0,60000000.0,107684400.66131519,162476541.81037694,18.147210391571747
7.1,26000,5130787.0,25000000.0,100638414.02967057,136614268.5662288,15.45076981158854
7.3,5300,8802150.0,40000000.0,128083785.17946497,155705435.73284134,15.990506681398028
6.7,57000,25052000.0,63000000.0,149192734.08336875,182599177.445171,17.036464262544413
7.6,483000,110206216.0,50000000.0,82140630.56611662,157471398.12886688,18.517863868699774
7.9,111000,61749765.0,12000000.0,119842791.59256835,159143831.46343982,17.938600743991497
6.6,167000,153269161.0,75000000.0,99425049.2809608,178779242.0085331,18.847706162484446
6.6,40000,2676180.0,25000000.0,96700961.95012517,162476541.81037694,14.799901336208961
7.5,412000,60738797.0,18000000.0,108034485.83382145,139374764.46057698,17.922093228120342
8.2,626000,321752656.0,23000000.0,108425151.7323248,163593974.27001995,19.58929366237067
8.5,43000,18334.0,25000000.0,71782232.56252675,155705435.73284134,9.816567080505427
7.4,30000,4645140.0,25000000.0,119352345.2695929,143103704.04319748,15.351332284990033
7.3,55000,2047650.0,25000000.0,107706134.72762764,142109132.7063703,14.532203840463826
7.2,53000,5098627.0,25000000.0,94902834.3987864,131343647.72513697,15.444482041894446
6.9,110000,32351125.0,25000000.0,105641658.71720327,137823010.56354362,17.29215938510606
8.0,103000,6453547.0,10000000.0,103841080.90394063,136954208.90780693,15.680140615054155
7.5,102000,44645542.0,45000000.0,89898570.57944323,159143831.46343982,17.614265039475683
8.3,864000,975811333.0,100000000.0,106323737.33923627,166111576.75374424,20.698779820363615
7.8,175000,56505065.0,25000000.0,83191836.26603092,159143831.46343982,17.849840855813934
7.2,102000,34505119.0,38000000.0,89988805.14269847,127864422.52621202,17.35661827678764
8.0,203000,108539911.0,88000000.0,103495311.9116758,162476541.81037694,18.502628515838193
6.8,62000,11792542.0,20000000.0,92957358.86955285,149850284.0573946,16.28297794051932
6.8,131000,61404394.0,32000000.0,93279027.50773238,184981579.15646195,17.93299197036022
7.7,494000,123726688.0,15000000.0,95503679.88975959,184625006.30565783,18.633585569951723
7.6,88000,43095175.0,21000000.0,100757461.54404083,139938921.53514454,17.578921623055763
7.8,105000,137055857.0,30000000.0,146731489.50345665,221195041.2784008,18.73589912332385
7.2,34000,48230162.0,8000000.0,80771440.56341605,157471398.12886688,17.69149517167867
7.5,71000,22881563.0,25000000.0,102485952.2352049,157471398.12886688,16.94584207878302
6.7,67000,1906640.0,25000000.0,172874159.63926208,172663827.65209794,14.460853613058802
7.7,650000,232325503.0,44500000.0,98009573.02425252,158251123.80033165,19.263649980780123
7.6,80000,50901502.0,25000000.0,89254968.37217832,155705435.73284134,17.745403009572023
7.5,393000,213719942.0,110000000.0,121309991.6420351,137823010.56354362,19.18017703834971
7.3,8400,20590202.0,34000000.0,83289510.16494703,159143831.46343982,16.8403259381103
8.2,271000,26034325.0,5000000.0,109633972.84869201,154980667.96566007,17.074926456016644
6.7,108000,9816572.0,25000000.0,108983389.68194517,164224453.71494043,16.099582637752313
7.3,222000,48350205.0,40000000.0,115698867.7223389,131468272.20845854,17.693981040454293
6.5,13000,6659377.0,25000000.0,123991813.53760266,164224453.71494043,15.711536644761743
6.9,28000,10042725.0,25000000.0,113316002.97820558,159143831.46343982,16.12235914931884
6.4,70000,5617460.0,27220000.0,105053147.88505088,147881573.63987842,15.541390340427402
6.5,67000,383532.0,80000000.0,84638415.50996213,162269879.6369369,12.857180945631075
7.7,343000,124909762.0,35000000.0,97376587.48721762,162476541.81037694,18.64310213857419
7.7,115000,43994979.0,25000000.0,99304771.00066811,138481723.83495963,17.59958609446458
6.9,154000,94320758.0,100000000.0,205903905.50081217,151691975.09413776,18.362211861234805
7.0,90000,41503392.0,11000000.0,98983711.77629533,161507396.56425142,17.541285740894985
7.1,89000,227514205.0,31000000.0,150048321.5002419,162476541.81037694,19.24272323836178
6.7,15000,13564190.0,22400000.0,91697630.75767684,114472581.33904688,16.422943863520445
7.3,249000,288670284.0,85000000.0,123074597.21305005,170776704.61329412,19.480795712422076
7.8,188000,5888045.0,18000000.0,122343690.19828382,162476541.81037694,15.588434751860332
7.8,167000,52096475.0,31000000.0,97933915.15779711,157471398.12886688,17.768607865280494
5.9,165,570027.0,25000000.0,156170565.77182546,159143831.46343982,13.253440761411264
7.8,785000,224927749.0,40000000.0,117017613.1419458,164224453.71494043,19.23128979749037
7.7,270000,113398237.0,55000000.0,98345167.86415939,159143831.46343982,18.54641641121834
6.8,24000,5013090.0,25000000.0,95978846.8945558,131900420.96159655,15.427563248883594
7.7,107000,57663711.0,25000000.0,145458092.09952077,127193636.0300726,17.870138625487066
7.6,102000,45204449.0,15000000.0,96271488.64653721,166111576.75374424,17.62670609128388
7.5,281000,83282296.0,53000000.0,101048883.14279512,157471398.12886688,18.237746563542878
7.7,106000,48169910.0,33000000.0,119915799.99316242,199621211.39341444,17.690245130981694
6.8,56000,45987812.0,25000000.0,100907454.22321425,136954208.90780693,17.643886984569342
6.7,28000,4265353.0,24350000.0,100256879.11910963,82641779.60310835,15.266035736635843
7.6,200000,55758874.0,6000000.0,95473131.43070434,144241507.03935495,17.836547148459783
6.9,5000,10662106.0,25000000.0,237012482.91832465,126716644.20281924,16.18220661195508
6.3,57000,46712809.0,25000000.0,93005903.48758283,165609401.4899317,17.659528989093165
7.1,239000,203427584.0,55000000.0,159308118.24683008,151681032.58194473,19.13082065185227
7.1,274000,86434523.0,40000000.0,98704778.58743778,135560760.5474183,18.274897737295458
7.0,39000,57779280.0,44000000.0,105744429.00896998,119983708.90027168,17.872140809172777
7.3,25000,40382788.0,32000000.0,121700544.0488954,155705435.73284134,17.513914237309788
